,date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,precip_rate,precip_total,cond,fog,rain,snow,hail,thunder,tornado
208,27-01-2018 17:30,78,70,70,3.5,NA,East,2,29.84,NA,NA,NA,NA,NA,,0,0,0,0,0,0
209,27-01-2018 20:30,74,71,86,2.3,NA,South,1,29.92,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
210,27-01-2018 23:30,70,67,86,0,NA,,1,29.93,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
211,28-01-2018 02:30,68,65,88,2.3,NA,NNW,1,29.9,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
212,28-01-2018 08:30,65,64,94,4.6,NA,NNW,0,29.99,NA,NA,NA,NA,NA,Partial Fog,1,0,0,0,0,0
213,28-01-2018 11:30,81,68,56,2.3,NA,East,2,29.98,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
214,28-01-2018 14:30,83,70,57,4.6,NA,East,2,29.88,NA,NA,NA,NA,NA,,0,0,0,0,0,0
215,28-01-2018 17:30,78,63,50,3.5,NA,East,2,29.89,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
216,28-01-2018 20:30,73,64,67,0,NA,,2,29.96,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
217,28-01-2018 23:30,68,62,76,2.3,NA,NNW,2,29.98,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
218,29-01-2018 02:30,66,63,88,2.3,NA,NNW,1,29.94,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
219,29-01-2018 05:30,61,58,85,4.6,NA,NNW,1,29.93,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
220,29-01-2018 08:30,63,59,83,4.6,NA,NNW,1,30.02,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
221,29-01-2018 11:30,79,64,52,2.3,NA,South,2,30.01,NA,NA,NA,NA,NA,,0,0,0,0,0,0
222,29-01-2018 14:30,81,65,50,4.6,NA,South,2,29.91,NA,NA,NA,NA,NA,,0,0,0,0,0,0
223,29-01-2018 17:30,77,64,57,4.6,NA,South,2,29.92,NA,NA,NA,NA,NA,,0,0,0,0,0,0
224,29-01-2018 20:30,73,63,62,2.3,NA,West,2,29.99,NA,NA,NA,NA,NA,,0,0,0,0,0,0
225,29-01-2018 23:30,71,63,68,3.5,NA,West,2,29.99,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
226,30-01-2018 02:30,68,62,76,2.3,NA,NW,1,29.94,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
227,30-01-2018 05:30,61,55,73,4.6,NA,NNW,1,29.94,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
228,30-01-2018 08:30,65,56,65,4.6,NA,NNW,2,30.01,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
229,30-01-2018 11:30,82,55,29,2.3,NA,NE,2,30,NA,NA,NA,NA,NA,,0,0,0,0,0,0
230,30-01-2018 14:30,84,65,43,4.6,NA,SE,2,29.9,NA,NA,NA,NA,NA,,0,0,0,0,0,0
231,30-01-2018 17:30,77,62,51,5.8,NA,South,2,29.89,NA,NA,NA,NA,NA,,0,0,0,0,0,0
232,30-01-2018 20:30,72,63,65,0,NA,,2,29.95,NA,NA,NA,NA,NA,,0,0,0,0,0,0
233,30-01-2018 23:30,70,61,65,0,NA,,2,29.94,NA,NA,NA,NA,NA,,0,0,0,0,0,0
234,31-01-2018 02:30,68,60,69,2.3,NA,NW,2,29.91,NA,NA,NA,NA,NA,,0,0,0,0,0,0
235,31-01-2018 05:30,61,54,71,4.6,NA,NW,2,29.91,NA,NA,NA,NA,NA,,0,0,0,0,0,0
236,31-01-2018 08:30,65,52,53,4.6,NA,NNW,2,29.97,NA,NA,NA,NA,NA,,0,0,0,0,0,0
237,31-01-2018 11:30,82,60,36,2.3,NA,East,2,29.95,NA,NA,NA,NA,NA,,0,0,0,0,0,0
238,31-01-2018 14:30,83,68,52,4.6,NA,South,2,29.84,NA,NA,NA,NA,NA,,0,0,0,0,0,0
239,31-01-2018 17:30,80,64,50,5.8,NA,SSW,2,29.86,NA,NA,NA,NA,NA,,0,0,0,0,0,0
240,31-01-2018 20:30,75,64,60,0,NA,,2,29.94,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
241,31-01-2018 23:30,72,63,65,0,NA,,1,29.94,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
242,01-02-2018 02:30,68,63,80,2.3,NA,NNW,1,29.91,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
243,01-02-2018 05:30,63,53,60,4.6,NA,NNW,1,29.91,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
244,01-02-2018 08:30,67,53,52,3.5,NA,North,1,29.99,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
245,01-02-2018 11:30,86,45,15,9.2,NA,NNW,2,29.95,NA,NA,NA,NA,NA,,0,0,0,0,0,0
246,01-02-2018 14:30,86,69,47,6.9,NA,SE,2,29.86,NA,NA,NA,NA,NA,,0,0,0,0,0,0
247,01-02-2018 17:30,80,64,49,4.6,NA,South,2,29.86,NA,NA,NA,NA,NA,,0,0,0,0,0,0
248,01-02-2018 20:30,73,63,64,4.6,NA,SW,2,29.91,NA,NA,NA,NA,NA,,0,0,0,0,0,0
249,01-02-2018 23:30,72,63,65,5.8,NA,SW,2,29.92,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
250,02-02-2018 02:30,68,63,80,3.5,NA,NW,1,29.89,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
251,02-02-2018 05:30,63,50,54,4.6,NA,NW,1,29.88,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
252,02-02-2018 08:30,68,50,42,4.6,NA,NW,2,29.97,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
253,02-02-2018 11:30,84,49,19,4.6,NA,North,2,29.94,NA,NA,NA,NA,NA,,0,0,0,0,0,0
254,02-02-2018 14:30,87,63,34,4.6,NA,ESE,2,29.86,NA,NA,NA,NA,NA,,0,0,0,0,0,0
255,02-02-2018 17:30,82,64,44,4.6,NA,SE,2,29.86,NA,NA,NA,NA,NA,,0,0,0,0,0,0
256,02-02-2018 20:30,74,55,41,3.5,NA,SW,2,29.93,NA,NA,NA,NA,NA,,0,0,0,0,0,0
257,02-02-2018 23:30,68,56,58,2.3,NA,NNW,2,29.95,NA,NA,NA,NA,NA,,0,0,0,0,0,0
258,03-02-2018 02:30,65,58,73,3.5,NA,NNW,1,29.92,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
259,03-02-2018 05:30,62,51,58,4.6,NA,NNW,1,29.92,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
260,03-02-2018 08:30,64,55,64,4.6,NA,NNW,2,30,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
261,03-02-2018 11:30,84,70,55,2.3,NA,East,2,29.99,NA,NA,NA,NA,NA,,0,0,0,0,0,0
262,03-02-2018 14:30,84,72,59,4.6,NA,South,2,29.91,NA,NA,NA,NA,NA,,0,0,0,0,0,0
263,03-02-2018 17:30,79,68,62,4.6,NA,South,2,29.9,NA,NA,NA,NA,NA,,0,0,0,0,0,0
264,03-02-2018 20:30,77,67,64,4.6,NA,South,2,29.95,NA,NA,NA,NA,NA,,0,0,0,0,0,0
265,03-02-2018 23:30,70,64,75,0,NA,,2,29.94,NA,NA,NA,NA,NA,,0,0,0,0,0,0
266,04-02-2018 02:30,67,63,82,0,NA,,2,29.91,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
267,04-02-2018 05:30,63,56,72,4.6,NA,NNW,2,29.91,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
268,04-02-2018 08:30,66,55,58,4.6,NA,NW,2,29.98,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
269,04-02-2018 11:30,80,53,29,3.5,NA,South,2,29.97,NA,NA,NA,NA,NA,,0,0,0,0,0,0
270,04-02-2018 14:30,82,65,46,9.2,NA,South,2,29.9,NA,NA,NA,NA,NA,,0,0,0,0,0,0
271,04-02-2018 17:30,78,68,65,9.2,NA,SSW,2,29.91,NA,NA,NA,NA,NA,,0,0,0,0,0,0
272,04-02-2018 20:30,76,68,70,4.6,NA,SSW,2,29.96,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
273,04-02-2018 23:30,71,56,49,0,NA,,2,29.98,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
274,05-02-2018 02:30,68,58,64,0,NA,,1,29.95,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
275,05-02-2018 05:30,64,55,65,2.3,NA,NW,1,29.97,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
276,05-02-2018 08:30,66,57,65,2.3,NA,NW,2,30.03,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
277,05-02-2018 11:30,82,57,33,2.3,NA,South,2,30.04,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
278,05-02-2018 14:30,84,57,30,6.9,NA,South,2,29.97,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
279,05-02-2018 17:30,81,60,38,4.6,NA,South,2,29.97,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
280,05-02-2018 20:30,75,60,50,2.3,NA,SW,2,30.02,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
281,05-02-2018 23:30,71,53,43,0,NA,,2,30.01,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
282,06-02-2018 02:30,68,55,55,2.3,NA,NW,1,29.99,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
283,06-02-2018 05:30,64,53,57,3.5,NA,NW,1,29.99,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
284,06-02-2018 08:30,68,57,60,2.3,NA,NNW,2,30.05,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
285,06-02-2018 11:30,79,61,44,2.3,NA,South,2,30.02,NA,NA,NA,NA,NA,,0,0,0,0,0,0
286,06-02-2018 14:30,83,66,46,4.6,NA,South,2,29.93,NA,NA,NA,NA,NA,,0,0,0,0,0,0
287,06-02-2018 17:30,79,68,62,6.9,NA,South,2,29.9,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
288,06-02-2018 20:30,76,67,65,6.9,NA,South,2,29.94,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
289,06-02-2018 23:30,74,58,47,4.6,NA,South,2,29.93,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
290,07-02-2018 02:30,71,60,59,4.6,NA,NW,1,29.91,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
291,07-02-2018 05:30,67,59,67,4.6,NA,NW,1,29.89,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
292,07-02-2018 08:30,68,61,73,2.3,NA,NNW,1,29.95,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
293,07-02-2018 11:30,82,65,47,4.6,NA,South,2,29.93,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
294,07-02-2018 14:30,83,68,53,9.2,NA,South,2,29.84,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
295,07-02-2018 17:30,81,67,54,9.2,NA,SW,2,29.85,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
296,07-02-2018 20:30,79,65,52,9.2,NA,SSW,2,29.93,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
297,07-02-2018 23:30,75,60,51,0,NA,,2,29.94,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
298,08-02-2018 02:30,72,60,56,0,NA,,2,29.92,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
299,08-02-2018 05:30,71,60,61,2.3,NA,NNW,2,29.88,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
300,08-02-2018 08:30,73,64,66,2.3,NA,WNW,1,29.93,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
301,08-02-2018 11:30,82,65,47,2.3,NA,SSE,2,29.94,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
302,08-02-2018 14:30,83,69,55,2.3,NA,South,2,29.83,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
303,08-02-2018 17:30,81,70,61,2.3,NA,South,2,29.82,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
304,08-02-2018 20:30,79,71,71,6.9,NA,South,2,29.87,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
305,08-02-2018 23:30,74,69,81,2.3,NA,SSW,1,29.89,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
306,09-02-2018 02:30,71,68,86,0,NA,,1,29.86,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
307,09-02-2018 05:30,68,63,80,0,NA,,1,29.86,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
308,09-02-2018 08:30,71,62,66,0,NA,,2,29.91,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
309,09-02-2018 11:30,83,70,57,4.6,NA,South,2,29.91,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
310,09-02-2018 14:30,82,70,59,6.9,NA,South,2,29.81,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
311,09-02-2018 17:30,80,67,56,9.2,NA,South,2,29.83,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
312,09-02-2018 20:30,77,71,77,9.2,NA,SSW,2,29.9,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
313,09-02-2018 23:30,76,70,77,9.2,NA,SSW,2,29.91,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
314,10-02-2018 02:30,73,69,83,3.5,NA,SW,2,29.87,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
315,10-02-2018 08:30,71,66,81,0,NA,,1,29.98,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
316,10-02-2018 11:30,82,64,46,2.3,NA,South,2,29.97,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
317,10-02-2018 14:30,83,72,61,6.9,NA,South,2,29.88,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
318,10-02-2018 17:30,80,72,69,9.2,NA,South,2,29.89,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
319,10-02-2018 20:30,78,72,78,4.6,NA,South,2,29.99,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
320,10-02-2018 23:30,78,74,84,0,NA,,2,29.99,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
321,11-02-2018 02:30,77,68,68,4.6,NA,SW,1,29.97,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
322,11-02-2018 05:30,75,73,90,0,NA,,1,29.99,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
323,11-02-2018 08:30,75,71,85,0,NA,,1,30.05,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
324,11-02-2018 11:30,81,71,65,4.6,NA,NE,2,30.06,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
325,11-02-2018 14:30,80,72,70,6.9,NA,NE,2,29.97,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
326,11-02-2018 17:30,79,71,71,4.6,NA,ENE,2,29.96,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
327,11-02-2018 20:30,75,70,79,0,NA,,2,30.06,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
328,11-02-2018 23:30,72,68,85,0,NA,,2,30.06,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
329,12-02-2018 02:30,70,67,87,2.3,NA,SW,2,30.04,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
330,12-02-2018 05:30,68,66,90,0,NA,,1,30,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
331,12-02-2018 08:30,70,68,90,3.5,NA,NNW,1,30.09,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
332,12-02-2018 11:30,84,65,43,4.6,NA,East,2,30.1,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
333,12-02-2018 14:30,89,63,32,2.3,NA,East,2,30.02,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
334,12-02-2018 17:30,84,68,50,4.6,NA,East,2,30.02,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
335,12-02-2018 20:30,77,69,69,0,NA,,2,30.08,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
336,12-02-2018 23:30,72,67,78,2.3,NA,North,1,30.08,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
337,13-02-2018 02:30,69,66,86,2.3,NA,North,1,30.05,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
338,13-02-2018 05:30,65,59,76,2.3,NA,North,1,30.06,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
339,13-02-2018 08:30,67,56,61,4.6,NA,North,2,30.13,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
340,13-02-2018 11:30,82,58,33,4.6,NA,North,2,30.13,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
341,13-02-2018 14:30,86,58,29,6.9,NA,East,2,30.05,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
342,13-02-2018 17:30,82,61,38,4.6,NA,East,2,30.03,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
343,13-02-2018 20:30,76,66,64,2.3,NA,NE,2,30.09,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
344,13-02-2018 23:30,70,61,65,3.5,NA,NW,2,30.08,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
345,14-02-2018 02:30,67,59,67,3.5,NA,NNW,2,30.06,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
346,14-02-2018 05:30,66,56,63,5.8,NA,NNW,1,30.11,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
347,14-02-2018 08:30,71,56,50,4.6,NA,North,2,30.14,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
348,14-02-2018 11:30,84,57,30,0,NA,,2,30.13,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
349,14-02-2018 14:30,90,66,35,2.3,NA,ENE,2,30.04,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
350,14-02-2018 17:30,83,65,46,2.3,NA,East,2,30.01,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
351,14-02-2018 20:30,76,67,65,2.3,NA,SW,2,30.06,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
352,14-02-2018 23:30,73,64,66,2.3,NA,SW,2,30.08,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
353,15-02-2018 02:30,70,62,67,2.3,NA,SW,2,30.06,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
354,15-02-2018 05:30,65,59,75,4.6,NA,NW,1,30.06,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
355,15-02-2018 08:30,71,59,57,5.8,NA,NW,1,30.12,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
356,15-02-2018 11:30,86,65,40,3.5,NA,East,2,30.09,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
357,15-02-2018 14:30,89,66,37,4.6,NA,East,2,30.01,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
358,15-02-2018 17:30,82,69,56,4.6,NA,ESE,2,30.03,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
359,15-02-2018 20:30,79,71,69,2.3,NA,East,2,30.08,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
360,15-02-2018 23:30,73,68,79,2.3,NA,NW,2,30.08,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
361,16-02-2018 02:30,70,67,86,2.3,NA,NW,1,30.06,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
362,16-02-2018 05:30,66,63,88,2.3,NA,NW,1,30.04,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
363,16-02-2018 08:30,71,66,81,3.5,NA,NNW,1,30.08,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
364,16-02-2018 11:30,85,69,51,3.5,NA,SE,2,30.05,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
365,16-02-2018 14:30,89,72,49,3.5,NA,East,2,29.96,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
366,16-02-2018 17:30,83,69,53,4.6,NA,East,2,29.95,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
367,16-02-2018 20:30,77,67,64,0,NA,,2,29.98,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
368,16-02-2018 23:30,73,66,72,2.3,NA,NW,2,29.98,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
369,17-02-2018 02:30,69,63,76,2.3,NA,NW,1,29.95,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
370,17-02-2018 05:30,66,61,80,4.6,NA,NW,1,29.94,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
371,17-02-2018 08:30,68,63,80,4.6,NA,NW,2,29.96,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
372,17-02-2018 11:30,81,65,48,4.6,NA,South,2,29.95,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
373,17-02-2018 14:30,88,67,40,4.6,NA,South,2,29.84,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
374,17-02-2018 17:30,80,64,50,4.6,NA,South,2,29.83,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
375,17-02-2018 20:30,76,65,60,3.5,NA,West,2,29.88,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
376,17-02-2018 23:30,73,64,65,3.5,NA,SW,2,29.89,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
377,18-02-2018 02:30,70,62,69,2.3,NA,NW,1,29.86,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
378,18-02-2018 05:30,67,59,70,2.3,NA,NW,1,29.87,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
379,18-02-2018 08:30,70,64,76,2.3,NA,NNW,2,29.94,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
380,18-02-2018 11:30,82,62,41,2.3,NA,South,2,29.93,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
381,18-02-2018 14:30,88,67,40,2.3,NA,SE,2,29.85,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
382,18-02-2018 17:30,80,64,50,4.6,NA,South,2,29.83,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
383,18-02-2018 20:30,78,70,70,2.3,NA,South,2,29.89,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
384,18-02-2018 23:30,74,68,76,2.3,NA,South,2,29.91,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
385,19-02-2018 02:30,72,67,78,4.6,NA,SW,1,29.88,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
386,19-02-2018 05:30,69,66,87,4.6,NA,NW,1,29.9,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
387,19-02-2018 08:30,71,67,83,0,NA,,1,29.96,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
388,19-02-2018 11:30,81,72,68,6.9,NA,South,2,29.95,NA,NA,NA,NA,NA,,0,0,0,0,0,0
389,19-02-2018 14:30,83,70,57,9.2,NA,SSW,2,29.86,NA,NA,NA,NA,NA,,0,0,0,0,0,0
390,19-02-2018 17:30,79,71,70,9.2,NA,South,2,29.87,NA,NA,NA,NA,NA,,0,0,0,0,0,0
391,19-02-2018 20:30,78,71,74,6.9,NA,South,2,29.92,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
392,19-02-2018 23:30,75,71,83,4.6,NA,SW,2,29.92,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
393,20-02-2018 02:30,72,68,85,4.6,NA,SW,1,29.89,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
394,20-02-2018 05:30,68,65,87,2.3,NA,NW,1,29.91,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
395,20-02-2018 08:30,70,67,86,2.3,NA,North,1,29.94,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
396,20-02-2018 11:30,82,67,50,2.3,NA,South,2,29.89,NA,NA,NA,NA,NA,,0,0,0,0,0,0
397,20-02-2018 14:30,83,70,57,4.6,NA,South,2,29.86,NA,NA,NA,NA,NA,,0,0,0,0,0,0
398,20-02-2018 17:30,81,67,54,4.6,NA,South,2,29.85,NA,NA,NA,NA,NA,,0,0,0,0,0,0
399,20-02-2018 20:30,77,71,78,6.9,NA,South,2,29.89,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
400,20-02-2018 23:30,74,70,83,2.3,NA,SSW,1,29.89,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
401,21-02-2018 02:30,71,67,84,0,NA,,1,29.86,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
402,21-02-2018 05:30,68,60,69,2.3,NA,SW,1,29.86,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
403,21-02-2018 08:30,71,64,73,2.3,NA,North,1,29.9,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
404,21-02-2018 11:30,83,63,41,6.9,NA,South,2,29.89,NA,NA,NA,NA,NA,,0,0,0,0,0,0
405,21-02-2018 14:30,85,62,36,6.9,NA,South,2,29.78,NA,NA,NA,NA,NA,,0,0,0,0,0,0
406,21-02-2018 17:30,81,64,46,6.9,NA,South,2,29.77,NA,NA,NA,NA,NA,,0,0,0,0,0,0
407,21-02-2018 20:30,77,66,61,4.6,NA,SSW,2,29.85,NA,NA,NA,NA,NA,,0,0,0,0,0,0
408,21-02-2018 23:30,76,63,55,6.9,NA,SW,2,29.86,NA,NA,NA,NA,NA,,0,0,0,0,0,0
409,22-02-2018 02:30,73,62,59,2.3,NA,SW,2,29.83,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
410,22-02-2018 05:30,68,59,64,3.5,NA,NNW,1,29.83,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
411,22-02-2018 08:30,71,60,61,2.3,NA,NW,2,29.9,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
412,22-02-2018 11:30,84,57,30,2.3,NA,South,2,29.88,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
413,22-02-2018 14:30,86,67,43,6.9,NA,South,2,29.78,NA,NA,NA,NA,NA,,0,0,0,0,0,0
414,22-02-2018 17:30,82,69,56,9.2,NA,South,2,29.78,NA,NA,NA,NA,NA,,0,0,0,0,0,0
415,22-02-2018 20:30,78,70,69,6.9,NA,South,2,29.85,NA,NA,NA,NA,NA,,0,0,0,0,0,0
416,22-02-2018 23:30,74,55,42,4.6,NA,South,2,29.86,NA,NA,NA,NA,NA,,0,0,0,0,0,0
417,23-02-2018 02:30,73,55,43,2.3,NA,SW,2,29.84,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
418,23-02-2018 05:30,68,57,60,2.3,NA,NW,1,29.85,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
419,23-02-2018 08:30,72,63,65,2.3,NA,North,2,29.91,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
420,23-02-2018 11:30,84,65,42,6.9,NA,South,2,29.91,NA,NA,NA,NA,NA,,0,0,0,0,0,0
